#Chr	Start	End	ID
chr1	100173062	100173532	chr1-100173062-100173532
chr1	100223551	100223975	chr1-100223551-100223975
chr1	100249687	100250952	chr1-100249687-100250952
chr1	100307498	100307758	chr1-100307498-100307758
chr1	100315085	100316462	chr1-100315085-100316462
chr1	100434866	100436283	chr1-100434866-100436283
chr1	100503151	100504924	chr1-100503151-100504924
chr1	100512011	100512788	chr1-100512011-100512788
chr1	100517498	100517679	chr1-100517498-100517679
chr1	100518014	100518083	chr1-100518014-100518083
chr1	100548589	100548795	chr1-100548589-100548795
chr1	100558864	100558996	chr1-100558864-100558996
chr1	100598025	100599224	chr1-100598025-100599224
chr1	100617963	100618087	chr1-100617963-100618087
chr1	100714492	100715935	chr1-100714492-100715935
chr1	100731154	100732216	chr1-100731154-100732216
chr1	100772304	100773161	chr1-100772304-100773161
chr1	100816674	100818969	chr1-100816674-100818969
chr1	100824732	100824974	chr1-100824732-100824974
chr1	100828582	100828720	chr1-100828582-100828720
chr1	100837530	100837926	chr1-100837530-100837926
chr1	100838090	100838631	chr1-100838090-100838631
chr1	100843112	100843998	chr1-100843112-100843998
chr1	100845967	100846688	chr1-100845967-100846688
chr1	100848321	100848650	chr1-100848321-100848650
chr1	100851547	100852483	chr1-100851547-100852483
chr1	100853734	100854014	chr1-100853734-100854014
chr1	100854026	100854100	chr1-100854026-100854100
chr1	100856147	100856328	chr1-100856147-100856328
chr1	100857151	100857738	chr1-100857151-100857738
chr1	100865741	100866549	chr1-100865741-100866549
chr1	100868915	100869335	chr1-100868915-100869335
chr1	100871092	100871893	chr1-100871092-100871893
chr1	100873917	100874458	chr1-100873917-100874458
chr1	100878667	100879330	chr1-100878667-100879330
chr1	100879915	100881071	chr1-100879915-100881071
chr1	100887753	100888257	chr1-100887753-100888257
chr1	100888916	100889962	chr1-100888916-100889962
chr1	100893765	100894014	chr1-100893765-100894014
chr1	100897308	100897845	chr1-100897308-100897845
chr1	100905561	100906282	chr1-100905561-100906282
chr1	100910960	100911876	chr1-100910960-100911876
chr1	100917941	100918792	chr1-100917941-100918792
chr1	100924782	100925573	chr1-100924782-100925573
chr1	100929217	100929867	chr1-100929217-100929867
chr1	100937460	100937526	chr1-100937460-100937526
chr1	100937632	100937741	chr1-100937632-100937741
chr1	100953601	100953809	chr1-100953601-100953809
chr1	100957397	100957625	chr1-100957397-100957625
chr1	100982351	100982574	chr1-100982351-100982574
chr1	100984916	100984977	chr1-100984916-100984977
chr1	100988164	100988316	chr1-100988164-100988316
chr1	101004396	101005798	chr1-101004396-101005798
chr1	101009297	101009513	chr1-101009297-101009513
chr1	101360236	101362704	chr1-101360236-101362704
chr1	101370250	101370977	chr1-101370250-101370977
chr1	101386713	101387195	chr1-101386713-101387195
chr1	101392456	101393865	chr1-101392456-101393865
chr1	101396162	101396332	chr1-101396162-101396332
chr1	101425098	101425304	chr1-101425098-101425304
chr1	101468202	101468354	chr1-101468202-101468354
chr1	101469520	101471376	chr1-101469520-101471376
chr1	101490497	101492007	chr1-101490497-101492007
chr1	101509414	101509478	chr1-101509414-101509478
chr1	101531278	101532544	chr1-101531278-101532544
chr1	101555223	101555490	chr1-101555223-101555490
chr1	101577242	101578321	chr1-101577242-101578321
chr1	101586574	101586751	chr1-101586574-101586751
chr1	101700654	101702938	chr1-101700654-101702938
chr1	101702976	101703203	chr1-101702976-101703203
chr1	101704249	101705443	chr1-101704249-101705443
chr1	101713216	101713697	chr1-101713216-101713697
chr1	101719599	101720031	chr1-101719599-101720031
chr1	101723205	101724357	chr1-101723205-101724357
chr1	101728197	101728735	chr1-101728197-101728735
chr1	101729936	101730833	chr1-101729936-101730833
chr1	101743747	101744911	chr1-101743747-101744911
chr1	101745551	101745752	chr1-101745551-101745752
chr1	101753591	101754432	chr1-101753591-101754432
chr1	101759061	101759541	chr1-101759061-101759541
chr1	101774848	101776358	chr1-101774848-101776358
chr1	101796619	101796692	chr1-101796619-101796692
chr1	101814705	101814779	chr1-101814705-101814779
chr1	101822714	101823559	chr1-101822714-101823559
chr1	101882574	101882721	chr1-101882574-101882721
chr1	101951495	101951554	chr1-101951495-101951554
chr1	101961815	101961943	chr1-101961815-101961943
chr1	104057344	104058212	chr1-104057344-104058212
chr1	104067744	104068190	chr1-104067744-104068190
chr1	104068244	104069171	chr1-104068244-104069171
chr1	104104681	104104865	chr1-104104681-104104865
chr1	104599927	104600318	chr1-104599927-104600318
chr1	105249168	105249828	chr1-105249168-105249828
chr1	107590104	107590585	chr1-107590104-107590585
chr1	107599021	107600529	chr1-107599021-107600529
chr1	107682645	107684088	chr1-107682645-107684088
chr1	108383005	108383908	chr1-108383005-108383908
chr1	108384875	108385212	chr1-108384875-108385212
chr1	108386651	108387776	chr1-108386651-108387776
chr1	108469444	108469520	chr1-108469444-108469520
chr1	108485465	108485879	chr1-108485465-108485879
chr1	108505865	108507868	chr1-108505865-108507868
chr1	108741952	108743936	chr1-108741952-108743936
chr1	108816307	108816654	chr1-108816307-108816654
chr1	109048023	109048543	chr1-109048023-109048543
chr1	109102102	109104802	chr1-109102102-109104802
chr1	109182562	109183225	chr1-109182562-109183225
chr1	109186027	109186414	chr1-109186027-109186414
chr1	109203275	109204407	chr1-109203275-109204407
chr1	109234385	109236187	chr1-109234385-109236187
chr1	109245865	109247057	chr1-109245865-109247057
chr1	109288864	109290222	chr1-109288864-109290222
chr1	109419253	109420286	chr1-109419253-109420286
chr1	109498846	109499946	chr1-109498846-109499946
chr1	109503880	109504116	chr1-109503880-109504116
chr1	109505382	109506544	chr1-109505382-109506544
chr1	109642418	109644099	chr1-109642418-109644099
chr1	109655059	109655764	chr1-109655059-109655764
chr1	109656199	109657036	chr1-109656199-109657036
chr1	110042688	110042804	chr1-110042688-110042804
chr1	110044532	110045651	chr1-110044532-110045651
chr1	110046729	110046808	chr1-110046729-110046808
chr1	110051772	110052883	chr1-110051772-110052883
chr1	110090650	110091842	chr1-110090650-110091842
chr1	110282515	110283602	chr1-110282515-110283602
chr1	110330828	110331291	chr1-110330828-110331291
chr1	110336297	110336919	chr1-110336297-110336919
chr1	110526813	110527811	chr1-110526813-110527811
chr1	111097810	111098540	chr1-111097810-111098540
chr1	111161895	111163064	chr1-111161895-111163064
chr1	111173450	111174522	chr1-111173450-111174522
chr1	111440313	111440659	chr1-111440313-111440659
chr1	111505849	111507034	chr1-111505849-111507034
chr1	111681979	111683470	chr1-111681979-111683470
chr1	111746166	111747543	chr1-111746166-111747543
chr1	111888743	111889512	chr1-111888743-111889512
chr1	111990953	111992496	chr1-111990953-111992496
chr1	112024346	112024572	chr1-112024346-112024572
chr1	112058239	112059373	chr1-112058239-112059373
chr1	113050579	113052084	chr1-113050579-113052084
chr1	113216328	113218513	chr1-113216328-113218513
chr1	113243066	113243848	chr1-113243066-113243848
chr1	113249352	113250314	chr1-113249352-113250314
chr1	113257378	113259282	chr1-113257378-113259282
chr1	113346918	113347065	chr1-113346918-113347065
chr1	113383249	113383508	chr1-113383249-113383508
chr1	113615169	113616367	chr1-113615169-113616367
chr1	113932233	113934795	chr1-113932233-113934795
chr1	113957622	113958506	chr1-113957622-113958506
chr1	114300744	114302645	chr1-114300744-114302645
chr1	114334837	114336112	chr1-114334837-114336112
chr1	114353914	114355589	chr1-114353914-114355589
chr1	114446902	114448357	chr1-114446902-114448357
chr1	114471460	114474449	chr1-114471460-114474449
chr1	114521510	114521626	chr1-114521510-114521626
chr1	114825187	114825906	chr1-114825187-114825906
chr1	114883641	114885539	chr1-114883641-114885539
chr1	114888859	114889649	chr1-114888859-114889649
chr1	115052908	115054823	chr1-115052908-115054823
chr1	115101337	115101446	chr1-115101337-115101446
chr1	115123758	115124781	chr1-115123758-115124781
chr1	115212067	115213318	chr1-115212067-115213318
chr1	115258780	115259812	chr1-115258780-115259812
chr1	115299642	115300927	chr1-115299642-115300927
chr1	115322853	115323727	chr1-115322853-115323727
chr1	115594778	115595625	chr1-115594778-115595625
chr1	115605098	115606281	chr1-115605098-115606281
chr1	115627498	115628165	chr1-115627498-115628165
chr1	115631541	115633153	chr1-115631541-115633153
chr1	116518516	116519853	chr1-116518516-116519853
chr1	116523755	116524437	chr1-116523755-116524437
chr1	116681348	116682228	chr1-116681348-116682228
chr1	116693935	116695183	chr1-116693935-116695183
chr1	116710671	116711716	chr1-116710671-116711716
chr1	116867982	116869230	chr1-116867982-116869230
chr1	116888137	116888967	chr1-116888137-116888967
chr1	116889577	116890197	chr1-116889577-116890197
chr1	116914999	116916294	chr1-116914999-116916294
chr1	116932250	116933361	chr1-116932250-116933361
chr1	116960653	116961737	chr1-116960653-116961737
chr1	116978441	116979307	chr1-116978441-116979307
chr1	116980553	116980769	chr1-116980553-116980769
chr1	117022495	117022652	chr1-117022495-117022652
chr1	117081081	117081786	chr1-117081081-117081786
chr1	117112197	117114122	chr1-117112197-117114122
chr1	117279846	117280996	chr1-117279846-117280996
chr1	117369752	117370438	chr1-117369752-117370438
chr1	117475945	117476858	chr1-117475945-117476858
chr1	117505378	117506100	chr1-117505378-117506100
chr1	117664201	117665110	chr1-117664201-117665110
chr1	117908538	117911590	chr1-117908538-117911590
chr1	118077497	118078080	chr1-118077497-118078080
chr1	118147954	118150475	chr1-118147954-118150475
chr1	118276887	118278376	chr1-118276887-118278376
chr1	118327386	118327559	chr1-118327386-118327559
chr1	118471614	118472971	chr1-118471614-118472971
chr1	119682107	119683786	chr1-119682107-119683786
chr1	120611147	120612850	chr1-120611147-120612850
chr1	120630251	120631085	chr1-120630251-120631085
chr1	120925151	120926366	chr1-120925151-120926366
chr1	121102312	121102673	chr1-121102312-121102673
chr1	121258067	121258808	chr1-121258067-121258808
chr1	121260553	121261797	chr1-121260553-121261797
chr1	121270445	121270938	chr1-121270445-121270938
chr1	121273399	121273974	chr1-121273399-121273974
chr1	121292968	121293932	chr1-121292968-121293932
chr1	142890373	142891336	chr1-142890373-142891336
chr1	143730706	143731498	chr1-143730706-143731498
chr1	144089591	144089858	chr1-144089591-144089858
chr1	144312441	144312581	chr1-144312441-144312581
chr1	144316023	144316751	chr1-144316023-144316751
chr1	144325794	144325925	chr1-144325794-144325925
chr1	144327028	144328124	chr1-144327028-144328124
chr1	144453660	144454123	chr1-144453660-144454123
chr1	144491087	144492314	chr1-144491087-144492314
chr1	144496301	144497022	chr1-144496301-144497022
chr1	144507271	144508217	chr1-144507271-144508217
chr1	144519345	144520562	chr1-144519345-144520562
chr1	144521072	144522196	chr1-144521072-144522196
chr1	144529722	144530022	chr1-144529722-144530022
chr1	144567435	144568585	chr1-144567435-144568585
chr1	144593315	144594861	chr1-144593315-144594861
chr1	144892434	144892516	chr1-144892434-144892516
chr1	144931125	144932810	chr1-144931125-144932810
chr1	145096076	145097024	chr1-145096076-145097024
chr1	145208549	145210224	chr1-145208549-145210224
chr1	145450302	145450527	chr1-145450302-145450527
chr1	145826230	145827468	chr1-145826230-145827468
chr1	147013008	147013597	chr1-147013008-147013597
chr1	147016689	147017387	chr1-147016689-147017387
chr1	147051848	147052336	chr1-147051848-147052336
chr1	147100907	147101650	chr1-147100907-147101650
chr1	147400143	147401267	chr1-147400143-147401267
chr1	147833225	147834366	chr1-147833225-147834366
chr1	147869647	147870141	chr1-147869647-147870141
chr1	147918233	147919129	chr1-147918233-147919129
chr1	147999971	148001095	chr1-147999971-148001095
chr1	148193038	148194339	chr1-148193038-148194339
chr1	148237378	148237432	chr1-148237378-148237432
chr1	148247274	148248405	chr1-148247274-148248405
chr1	148526736	148527841	chr1-148526736-148527841
chr1	148598103	148599224	chr1-148598103-148599224
chr1	148614585	148614771	chr1-148614585-148614771
chr1	148760128	148761258	chr1-148760128-148761258
chr1	149278757	149279566	chr1-149278757-149279566
chr1	149293993	149294814	chr1-149293993-149294814
chr1	149378998	149380091	chr1-149378998-149380091
chr1	149576930	149578114	chr1-149576930-149578114
chr1	149589703	149590045	chr1-149589703-149590045
chr1	149600702	149601227	chr1-149600702-149601227
chr1	149664302	149665128	chr1-149664302-149665128
chr1	149679576	149680367	chr1-149679576-149680367
chr1	149684136	149684412	chr1-149684136-149684412
chr1	151483137	151484584	chr1-151483137-151484584
chr1	151512252	151513365	chr1-151512252-151513365
chr1	151541192	151541632	chr1-151541192-151541632
chr1	151870851	151871632	chr1-151870851-151871632
chr1	151877554	151878328	chr1-151877554-151878328
chr1	151881673	151882564	chr1-151881673-151882564
chr1	152365119	152365922	chr1-152365119-152365922
chr1	153377314	153377449	chr1-153377314-153377449
chr1	153538908	153539454	chr1-153538908-153539454
chr1	153777615	153778441	chr1-153777615-153778441
chr1	154317594	154317955	chr1-154317594-154317955
chr1	154924475	154924879	chr1-154924475-154924879
chr1	155699059	155699144	chr1-155699059-155699144
chr1	155931763	155932078	chr1-155931763-155932078
chr1	156094418	156095199	chr1-156094418-156095199
chr1	156095936	156097453	chr1-156095936-156097453
chr1	158118644	158118710	chr1-158118644-158118710
chr1	158119106	158119928	chr1-158119106-158119928
chr1	158173525	158174249	chr1-158173525-158174249
chr1	158217824	158218323	chr1-158217824-158218323
chr1	159058957	159059327	chr1-159058957-159059327
chr1	159760247	159760321	chr1-159760247-159760321
chr1	160000900	160002169	chr1-160000900-160002169
chr1	160053558	160054408	chr1-160053558-160054408
chr1	160584333	160584427	chr1-160584333-160584427
chr1	160651166	160651866	chr1-160651166-160651866
chr1	160662289	160662531	chr1-160662289-160662531
chr1	160753324	160753502	chr1-160753324-160753502
chr1	160990379	160991465	chr1-160990379-160991465
chr1	161067557	161068616	chr1-161067557-161068616
chr1	161146687	161147683	chr1-161146687-161147683
chr1	161179555	161180035	chr1-161179555-161180035
chr1	161275720	161276604	chr1-161275720-161276604
chr1	161283679	161284741	chr1-161283679-161284741
chr1	161337456	161338042	chr1-161337456-161338042
chr1	161368790	161370252	chr1-161368790-161370252
chr1	161499697	161501324	chr1-161499697-161501324
chr1	161581753	161582842	chr1-161581753-161582842
chr1	161696964	161697803	chr1-161696964-161697803
chr1	161708488	161709256	chr1-161708488-161709256
chr1	162006594	162007037	chr1-162006594-162007037
chr1	162467334	162468471	chr1-162467334-162468471
chr1	162530673	162532179	chr1-162530673-162532179
chr1	162760098	162761168	chr1-162760098-162761168
chr1	163290975	163292333	chr1-163290975-163292333
chr1	165345208	165346268	chr1-165345208-165346268
chr1	165361999	165362888	chr1-165361999-165362888
chr1	165393323	165394368	chr1-165393323-165394368
chr1	165412943	165413383	chr1-165412943-165413383
chr1	165561943	165562586	chr1-165561943-165562586
chr1	165566955	165567955	chr1-165566955-165567955
chr1	165570940	165571141	chr1-165570940-165571141
chr1	165599723	165601422	chr1-165599723-165601422
chr1	165615000	165615674	chr1-165615000-165615674
chr1	165667060	165668269	chr1-165667060-165668269
chr1	165737684	165738791	chr1-165737684-165738791
chr1	165796703	165798380	chr1-165796703-165798380
chr1	165844575	165844738	chr1-165844575-165844738
chr1	166458789	166459954	chr1-166458789-166459954
chr1	166808236	166809628	chr1-166808236-166809628
chr1	166844769	166846040	chr1-166844769-166846040
chr1	166879389	166880231	chr1-166879389-166880231
chr1	166944127	166945545	chr1-166944127-166945545
chr1	167012952	167013932	chr1-167012952-167013932
chr1	167035520	167036298	chr1-167035520-167036298
chr1	167189097	167190622	chr1-167189097-167190622
chr1	167191286	167191900	chr1-167191286-167191900
chr1	167232978	167233694	chr1-167232978-167233694
chr1	167407324	167407841	chr1-167407324-167407841
chr1	167411268	167411859	chr1-167411268-167411859
chr1	167416665	167417743	chr1-167416665-167417743
chr1	167423709	167425222	chr1-167423709-167425222
chr1	167425292	167426358	chr1-167425292-167426358
chr1	167442827	167444042	chr1-167442827-167444042
chr1	167448638	167448819	chr1-167448638-167448819
chr1	167451511	167452035	chr1-167451511-167452035
chr1	167455571	167456017	chr1-167455571-167456017
chr1	167458625	167459136	chr1-167458625-167459136
chr1	167485774	167488253	chr1-167485774-167488253
chr1	167522347	167523499	chr1-167522347-167523499
chr1	167525325	167525586	chr1-167525325-167525586
chr1	167596972	167598172	chr1-167596972-167598172
chr1	167651049	167651175	chr1-167651049-167651175
chr1	167656225	167657449	chr1-167656225-167657449
chr1	167677412	167677516	chr1-167677412-167677516
chr1	167683247	167685267	chr1-167683247-167685267
chr1	167685396	167686161	chr1-167685396-167686161
chr1	167690687	167691853	chr1-167690687-167691853
chr1	167772471	167772995	chr1-167772471-167772995
chr1	167904504	167906764	chr1-167904504-167906764
chr1	168104970	168106164	chr1-168104970-168106164
chr1	168106376	168106855	chr1-168106376-168106855
chr1	168114715	168115343	chr1-168114715-168115343
chr1	168194732	168196110	chr1-168194732-168196110
chr1	168204052	168204980	chr1-168204052-168204980
