#Chr	Start	End	ID
chr1	29360480	29360617	chr1-29360480-29360617
chr1	29439899	29440252	chr1-29439899-29440252
chr1	29447612	29448594	chr1-29447612-29448594
chr1	29449128	29450157	chr1-29449128-29450157
chr1	29450570	29451412	chr1-29450570-29451412
chr1	29493100	29493225	chr1-29493100-29493225
chr1	29507570	29509108	chr1-29507570-29509108
chr1	29524112	29524279	chr1-29524112-29524279
chr1	29529285	29529788	chr1-29529285-29529788
chr1	29557021	29557868	chr1-29557021-29557868
chr1	29563771	29563849	chr1-29563771-29563849
chr1	29585882	29586053	chr1-29585882-29586053
chr1	29586174	29586534	chr1-29586174-29586534
chr1	30516717	30516906	chr1-30516717-30516906
chr1	30516917	30517067	chr1-30516917-30517067
chr1	30853200	30853499	chr1-30853200-30853499
chr1	31205246	31205720	chr1-31205246-31205720
chr1	31210946	31211173	chr1-31210946-31211173
chr1	31222480	31223242	chr1-31222480-31223242
chr1	31223811	31223976	chr1-31223811-31223976
chr1	31226693	31226908	chr1-31226693-31226908
chr1	31232596	31233035	chr1-31232596-31233035
chr1	31244871	31244957	chr1-31244871-31244957
chr1	31246012	31246229	chr1-31246012-31246229
chr1	31255298	31256099	chr1-31255298-31256099
chr1	31263819	31263991	chr1-31263819-31263991
chr1	31296896	31297613	chr1-31296896-31297613
chr1	31381917	31382150	chr1-31381917-31382150
chr1	31401724	31402840	chr1-31401724-31402840
chr1	31482800	31483872	chr1-31482800-31483872
chr1	31486400	31486672	chr1-31486400-31486672
chr1	31536633	31536738	chr1-31536633-31536738
chr1	31628102	31628670	chr1-31628102-31628670
chr1	31635507	31635778	chr1-31635507-31635778
chr1	31654426	31654818	chr1-31654426-31654818
chr1	31773169	31773364	chr1-31773169-31773364
chr1	31845931	31846919	chr1-31845931-31846919
chr1	31867402	31868042	chr1-31867402-31868042
chr1	31878802	31878863	chr1-31878802-31878863
chr1	31896439	31896573	chr1-31896439-31896573
chr1	31904634	31905023	chr1-31904634-31905023
chr1	32001555	32001953	chr1-32001555-32001953
chr1	32014410	32015149	chr1-32014410-32015149
chr1	32029788	32029896	chr1-32029788-32029896
chr1	32044261	32044544	chr1-32044261-32044544
chr1	32083314	32084095	chr1-32083314-32084095
chr1	32164969	32165428	chr1-32164969-32165428
chr1	32202465	32202655	chr1-32202465-32202655
chr1	32216353	32217144	chr1-32216353-32217144
chr1	32229385	32229618	chr1-32229385-32229618
chr1	32237510	32238686	chr1-32237510-32238686
chr1	32247187	32247440	chr1-32247187-32247440
chr1	32253767	32254742	chr1-32253767-32254742
chr1	32254930	32255234	chr1-32254930-32255234
chr1	32282630	32282814	chr1-32282630-32282814
chr1	32338400	32338925	chr1-32338400-32338925
chr1	32354654	32355463	chr1-32354654-32355463
chr1	32378487	32378599	chr1-32378487-32378599
chr1	32378661	32378760	chr1-32378661-32378760
chr1	32392650	32393313	chr1-32392650-32393313
chr1	32398086	32398564	chr1-32398086-32398564
chr1	32400412	32400727	chr1-32400412-32400727
chr1	32405364	32406271	chr1-32405364-32406271
chr1	32409198	32410552	chr1-32409198-32410552
chr1	32446948	32448013	chr1-32446948-32448013
chr1	32450383	32451475	chr1-32450383-32451475
chr1	32481396	32481489	chr1-32481396-32481489
chr1	32500539	32501034	chr1-32500539-32501034
chr1	32665846	32666587	chr1-32665846-32666587
chr1	32666716	32667451	chr1-32666716-32667451
chr1	32670955	32671641	chr1-32670955-32671641
chr1	32705885	32707165	chr1-32705885-32707165
chr1	32715356	32717069	chr1-32715356-32717069
chr1	32719173	32719817	chr1-32719173-32719817
chr1	32720980	32721658	chr1-32720980-32721658
chr1	32722156	32722498	chr1-32722156-32722498
chr1	32729142	32729899	chr1-32729142-32729899
chr1	32732594	32732708	chr1-32732594-32732708
chr1	32785425	32786221	chr1-32785425-32786221
chr1	32787523	32788124	chr1-32787523-32788124
chr1	32825506	32825968	chr1-32825506-32825968
chr1	32827322	32828010	chr1-32827322-32828010
chr1	32859601	32860705	chr1-32859601-32860705
chr1	32879367	32879951	chr1-32879367-32879951
chr1	32966068	32966701	chr1-32966068-32966701
chr1	33005659	33005725	chr1-33005659-33005725
chr1	33085394	33085674	chr1-33085394-33085674
chr1	33089521	33089666	chr1-33089521-33089666
chr1	33093017	33093916	chr1-33093017-33093916
chr1	33115737	33117424	chr1-33115737-33117424
chr1	33167731	33167850	chr1-33167731-33167850
chr1	33168744	33168962	chr1-33168744-33168962
chr1	33196980	33197509	chr1-33196980-33197509
chr1	33207445	33207812	chr1-33207445-33207812
chr1	33264468	33265300	chr1-33264468-33265300
chr1	33282513	33284220	chr1-33282513-33284220
chr1	33284313	33284826	chr1-33284313-33284826
chr1	33336544	33337095	chr1-33336544-33337095
chr1	33352139	33352386	chr1-33352139-33352386
chr1	33427807	33428313	chr1-33427807-33428313
chr1	33429279	33430031	chr1-33429279-33430031
chr1	33446551	33447365	chr1-33446551-33447365
chr1	33490526	33490765	chr1-33490526-33490765
chr1	33517474	33518353	chr1-33517474-33518353
chr1	33592546	33593499	chr1-33592546-33593499
chr1	33648399	33649023	chr1-33648399-33649023
chr1	33738619	33739550	chr1-33738619-33739550
chr1	33833304	33833871	chr1-33833304-33833871
chr1	33921432	33921691	chr1-33921432-33921691
chr1	34098769	34099103	chr1-34098769-34099103
chr1	34368534	34368614	chr1-34368534-34368614
chr1	35208219	35208679	chr1-35208219-35208679
chr1	35251967	35252447	chr1-35251967-35252447
chr1	35350848	35351808	chr1-35350848-35351808
chr1	35394482	35395232	chr1-35394482-35395232
chr1	35395472	35395805	chr1-35395472-35395805
chr1	35450257	35450366	chr1-35450257-35450366
chr1	35544597	35545597	chr1-35544597-35545597
chr1	35611640	35611986	chr1-35611640-35611986
chr1	35657379	35659245	chr1-35657379-35659245
chr1	35667635	35668127	chr1-35667635-35668127
chr1	35725856	35726087	chr1-35725856-35726087
chr1	35908207	35908772	chr1-35908207-35908772
chr1	35923052	35923830	chr1-35923052-35923830
chr1	36004093	36005459	chr1-36004093-36005459
chr1	36058989	36059097	chr1-36058989-36059097
chr1	36172754	36174390	chr1-36172754-36174390
chr1	36181031	36181522	chr1-36181031-36181522
chr1	36184070	36184971	chr1-36184070-36184971
chr1	36234842	36235865	chr1-36234842-36235865
chr1	36245066	36245612	chr1-36245066-36245612
chr1	36270183	36270424	chr1-36270183-36270424
chr1	36276359	36277125	chr1-36276359-36277125
chr1	36408401	36408803	chr1-36408401-36408803
chr1	36488876	36489477	chr1-36488876-36489477
chr1	36588716	36589389	chr1-36588716-36589389
chr1	36617611	36617714	chr1-36617611-36617714
chr1	36626381	36627287	chr1-36626381-36627287
chr1	36839358	36840621	chr1-36839358-36840621
chr1	36850167	36852509	chr1-36850167-36852509
chr1	36862744	36863854	chr1-36862744-36863854
chr1	36939672	36940303	chr1-36939672-36940303
chr1	37071704	37071925	chr1-37071704-37071925
chr1	37072382	37072960	chr1-37072382-37072960
chr1	37116195	37116306	chr1-37116195-37116306
chr1	37423580	37423730	chr1-37423580-37423730
chr1	37900026	37900353	chr1-37900026-37900353
chr1	38068720	38068993	chr1-38068720-38068993
chr1	38157407	38158488	chr1-38157407-38158488
chr1	38164691	38165216	chr1-38164691-38165216
chr1	38218639	38218839	chr1-38218639-38218839
chr1	38231604	38231744	chr1-38231604-38231744
chr1	38259486	38260198	chr1-38259486-38260198
chr1	38391600	38392099	chr1-38391600-38392099
chr1	38396330	38397848	chr1-38396330-38397848
chr1	38427490	38427589	chr1-38427490-38427589
chr1	38460606	38461043	chr1-38460606-38461043
chr1	38461164	38462089	chr1-38461164-38462089
chr1	38469868	38470621	chr1-38469868-38470621
chr1	38472136	38472315	chr1-38472136-38472315
chr1	38493626	38494295	chr1-38493626-38494295
chr1	38495626	38496487	chr1-38495626-38496487
chr1	38511625	38513294	chr1-38511625-38513294
chr1	38518604	38519138	chr1-38518604-38519138
chr1	39269650	39269967	chr1-39269650-39269967
chr1	39281869	39282192	chr1-39281869-39282192
chr1	39457969	39458218	chr1-39457969-39458218
chr1	39462152	39463288	chr1-39462152-39463288
chr1	39551516	39551575	chr1-39551516-39551575
chr1	39564137	39564727	chr1-39564137-39564727
chr1	39570787	39571873	chr1-39570787-39571873
chr1	39659085	39659392	chr1-39659085-39659392
chr1	39659453	39659575	chr1-39659453-39659575
chr1	39661482	39663198	chr1-39661482-39663198
chr1	39670114	39672030	chr1-39670114-39672030
chr1	39680469	39681790	chr1-39680469-39681790
chr1	39712824	39712882	chr1-39712824-39712882
chr1	39727556	39728752	chr1-39727556-39728752
chr1	39733866	39734176	chr1-39733866-39734176
chr1	39737598	39738272	chr1-39737598-39738272
chr1	39793669	39794425	chr1-39793669-39794425
chr1	39974698	39974767	chr1-39974698-39974767
chr1	39980485	39981409	chr1-39980485-39981409
chr1	39991154	39992063	chr1-39991154-39992063
chr1	40073842	40073994	chr1-40073842-40073994
chr1	40105034	40105700	chr1-40105034-40105700
chr1	40132647	40132713	chr1-40132647-40132713
chr1	40146459	40147121	chr1-40146459-40147121
chr1	40149454	40149946	chr1-40149454-40149946
chr1	40203221	40203555	chr1-40203221-40203555
chr1	40236130	40237175	chr1-40236130-40237175
chr1	40461423	40462185	chr1-40461423-40462185
chr1	40515167	40515686	chr1-40515167-40515686
chr1	40524675	40526436	chr1-40524675-40526436
chr1	40530593	40530982	chr1-40530593-40530982
chr1	40609601	40610137	chr1-40609601-40610137
chr1	40618611	40619124	chr1-40618611-40619124
chr1	40651383	40652741	chr1-40651383-40652741
chr1	40698148	40698639	chr1-40698148-40698639
chr1	40707158	40708065	chr1-40707158-40708065
chr1	40807214	40807849	chr1-40807214-40807849
chr1	40839040	40840697	chr1-40839040-40840697
chr1	40847222	40847684	chr1-40847222-40847684
chr1	40853819	40855316	chr1-40853819-40855316
chr1	40858918	40859182	chr1-40858918-40859182
chr1	40866059	40866305	chr1-40866059-40866305
chr1	40868414	40868610	chr1-40868414-40868610
chr1	40973830	40974983	chr1-40973830-40974983
chr1	41093990	41094494	chr1-41093990-41094494
chr1	41178818	41178972	chr1-41178818-41178972
chr1	41310744	41311261	chr1-41310744-41311261
chr1	41444971	41446688	chr1-41444971-41446688
chr1	41469202	41469895	chr1-41469202-41469895
chr1	41481708	41481802	chr1-41481708-41481802
chr1	41587084	41587189	chr1-41587084-41587189
chr1	41849223	41849420	chr1-41849223-41849420
chr1	41882869	41883013	chr1-41882869-41883013
chr1	42039669	42040236	chr1-42039669-42040236
chr1	42103085	42103247	chr1-42103085-42103247
chr1	42104978	42105396	chr1-42104978-42105396
chr1	42105967	42106066	chr1-42105967-42106066
chr1	42115885	42116160	chr1-42115885-42116160
chr1	42126713	42126798	chr1-42126713-42126798
chr1	42126963	42128632	chr1-42126963-42128632
chr1	42138871	42139880	chr1-42138871-42139880
chr1	42144344	42144513	chr1-42144344-42144513
chr1	42147113	42147362	chr1-42147113-42147362
chr1	42148899	42149164	chr1-42148899-42149164
chr1	42149310	42150456	chr1-42149310-42150456
chr1	42155315	42155807	chr1-42155315-42155807
chr1	42164602	42165531	chr1-42164602-42165531
chr1	42186640	42186961	chr1-42186640-42186961
chr1	42192593	42192982	chr1-42192593-42192982
chr1	42193241	42193327	chr1-42193241-42193327
chr1	42194203	42194881	chr1-42194203-42194881
chr1	42204630	42205415	chr1-42204630-42205415
chr1	42206329	42206834	chr1-42206329-42206834
chr1	42220537	42220617	chr1-42220537-42220617
chr1	42257216	42258357	chr1-42257216-42258357
chr1	42266178	42266509	chr1-42266178-42266509
chr1	42268570	42269236	chr1-42268570-42269236
chr1	42269920	42270179	chr1-42269920-42270179
chr1	42271712	42272999	chr1-42271712-42272999
chr1	42277029	42277968	chr1-42277029-42277968
chr1	42334311	42334433	chr1-42334311-42334433
chr1	42446675	42446765	chr1-42446675-42446765
chr1	42632623	42632951	chr1-42632623-42632951
chr1	42638929	42639453	chr1-42638929-42639453
chr1	42810052	42810316	chr1-42810052-42810316
chr1	43147143	43148237	chr1-43147143-43148237
chr1	43156085	43157061	chr1-43156085-43157061
chr1	43222787	43222874	chr1-43222787-43222874
chr1	43250628	43251498	chr1-43250628-43251498
chr1	43311849	43312747	chr1-43311849-43312747
chr1	43404021	43404428	chr1-43404021-43404428
chr1	43410827	43411384	chr1-43410827-43411384
chr1	43417966	43418984	chr1-43417966-43418984
chr1	43692873	43693243	chr1-43692873-43693243
chr1	43832606	43833283	chr1-43832606-43833283
chr1	43846867	43847086	chr1-43846867-43847086
chr1	43889224	43889410	chr1-43889224-43889410
chr1	44031292	44031818	chr1-44031292-44031818
chr1	44040854	44040982	chr1-44040854-44040982
chr1	44047416	44048259	chr1-44047416-44048259
chr1	44229188	44229678	chr1-44229188-44229678
chr1	44255502	44256027	chr1-44255502-44256027
chr1	44297960	44298038	chr1-44297960-44298038
chr1	44302059	44302626	chr1-44302059-44302626
chr1	44440026	44441543	chr1-44440026-44441543
chr1	44471264	44471745	chr1-44471264-44471745
chr1	44501687	44501773	chr1-44501687-44501773
chr1	44871586	44872314	chr1-44871586-44872314
chr1	44872498	44872801	chr1-44872498-44872801
chr1	44882951	44883033	chr1-44882951-44883033
chr1	44883110	44883306	chr1-44883110-44883306
chr1	44985071	44985268	chr1-44985071-44985268
chr1	45121279	45121370	chr1-45121279-45121370
chr1	45139502	45140602	chr1-45139502-45140602
chr1	45173633	45174004	chr1-45173633-45174004
chr1	45180414	45181284	chr1-45180414-45181284
chr1	45186953	45188034	chr1-45186953-45188034
chr1	45188804	45189046	chr1-45188804-45189046
chr1	45189317	45189408	chr1-45189317-45189408
chr1	45240768	45242492	chr1-45240768-45242492
chr1	45267613	45268104	chr1-45267613-45268104
chr1	45275009	45275749	chr1-45275009-45275749
chr1	45279193	45279797	chr1-45279193-45279797
chr1	45284873	45286316	chr1-45284873-45286316
chr1	45301485	45301961	chr1-45301485-45301961
chr1	45484398	45484892	chr1-45484398-45484892
chr1	45516698	45517396	chr1-45516698-45517396
chr1	45792333	45793724	chr1-45792333-45793724
chr1	45965276	45966257	chr1-45965276-45966257
chr1	46035544	46036180	chr1-46035544-46036180
chr1	46048986	46050875	chr1-46048986-46050875
chr1	46052163	46052395	chr1-46052163-46052395
chr1	46151759	46153291	chr1-46151759-46153291
chr1	46530847	46531479	chr1-46530847-46531479
chr1	46573192	46573434	chr1-46573192-46573434
chr1	46597543	46597818	chr1-46597543-46597818
chr1	46597894	46598003	chr1-46597894-46598003
chr1	46598147	46599297	chr1-46598147-46599297
chr1	46632098	46633278	chr1-46632098-46633278
chr1	46668742	46669309	chr1-46668742-46669309
chr1	46689028	46689566	chr1-46689028-46689566
chr1	46692704	46692824	chr1-46692704-46692824
chr1	46751605	46752180	chr1-46751605-46752180
chr1	46932203	46932800	chr1-46932203-46932800
chr1	47081514	47082169	chr1-47081514-47082169
chr1	47141233	47141951	chr1-47141233-47141951
chr1	47644784	47645347	chr1-47644784-47645347
chr1	47658477	47658959	chr1-47658477-47658959
chr1	47704955	47705251	chr1-47704955-47705251
chr1	47728676	47728936	chr1-47728676-47728936
chr1	47754839	47755227	chr1-47754839-47755227
chr1	47773689	47774053	chr1-47773689-47774053
chr1	47882349	47882734	chr1-47882349-47882734
chr1	47910317	47910966	chr1-47910317-47910966
chr1	47973649	47974693	chr1-47973649-47974693
chr1	47998989	47999182	chr1-47998989-47999182
chr1	48305844	48305959	chr1-48305844-48305959
chr1	48463233	48463691	chr1-48463233-48463691
chr1	48657952	48658068	chr1-48657952-48658068
chr1	48658256	48658424	chr1-48658256-48658424
chr1	48848023	48848991	chr1-48848023-48848991
chr1	49568291	49569198	chr1-49568291-49569198
chr1	50105879	50106362	chr1-50105879-50106362
chr1	50798624	50799654	chr1-50798624-50799654
chr1	50916619	50917434	chr1-50916619-50917434
chr1	50956474	50956765	chr1-50956474-50956765
chr1	51077297	51077907	chr1-51077297-51077907
chr1	51190094	51190758	chr1-51190094-51190758
chr1	51232400	51232636	chr1-51232400-51232636
chr1	51809164	51809224	chr1-51809164-51809224
chr1	51899031	51899705	chr1-51899031-51899705
chr1	51907755	51908551	chr1-51907755-51908551
chr1	51966620	51967727	chr1-51966620-51967727
chr1	51970538	51971096	chr1-51970538-51971096
chr1	51972371	51972545	chr1-51972371-51972545
chr1	51978281	51978622	chr1-51978281-51978622
chr1	51980488	51981443	chr1-51980488-51981443
chr1	51985815	51986963	chr1-51985815-51986963
chr1	52328664	52329656	chr1-52328664-52329656
chr1	52869254	52870837	chr1-52869254-52870837
chr1	53097643	53098264	chr1-53097643-53098264
chr1	53308216	53309028	chr1-53308216-53309028
chr1	53370670	53370959	chr1-53370670-53370959
chr1	53528015	53528212	chr1-53528015-53528212
chr1	53550127	53550734	chr1-53550127-53550734
chr1	53592934	53593610	chr1-53592934-53593610
chr1	53647606	53648145	chr1-53647606-53648145
chr1	53743724	53744333	chr1-53743724-53744333
chr1	53749081	53749855	chr1-53749081-53749855
chr1	53751759	53751932	chr1-53751759-53751932
chr1	53760082	53760621	chr1-53760082-53760621
chr1	53772021	53772112	chr1-53772021-53772112
chr1	53791478	53794089	chr1-53791478-53794089
chr1	53833447	53834071	chr1-53833447-53834071
chr1	53875580	53876157	chr1-53875580-53876157
chr1	53878748	53879587	chr1-53878748-53879587
chr1	53897548	53897627	chr1-53897548-53897627
chr1	53951238	53951596	chr1-53951238-53951596
chr1	53964355	53965091	chr1-53964355-53965091
chr1	54019738	54020252	chr1-54019738-54020252
chr1	54027599	54028511	chr1-54027599-54028511
chr1	54040365	54041232	chr1-54040365-54041232
chr1	54047711	54048457	chr1-54047711-54048457
chr1	54050896	54051121	chr1-54050896-54051121
chr1	54065873	54066798	chr1-54065873-54066798
chr1	54069685	54070242	chr1-54069685-54070242
chr1	54147534	54148211	chr1-54147534-54148211
chr1	54204335	54205222	chr1-54204335-54205222
chr1	54231410	54232857	chr1-54231410-54232857
chr1	54547326	54547739	chr1-54547326-54547739
chr1	54756579	54756762	chr1-54756579-54756762
chr1	54763731	54764302	chr1-54763731-54764302
chr1	54768954	54769448	chr1-54768954-54769448
chr1	54776416	54776641	chr1-54776416-54776641
chr1	54821960	54822875	chr1-54821960-54822875
chr1	54930207	54930433	chr1-54930207-54930433
chr1	55070067	55070746	chr1-55070067-55070746
chr1	55229791	55230779	chr1-55229791-55230779
chr1	55264675	55265467	chr1-55264675-55265467
chr1	55327119	55327461	chr1-55327119-55327461
chr1	55352505	55353440	chr1-55352505-55353440
chr1	55505308	55505414	chr1-55505308-55505414
chr1	55604383	55605092	chr1-55604383-55605092
chr1	55616617	55617549	chr1-55616617-55617549
chr1	55675064	55675402	chr1-55675064-55675402
chr1	55803931	55804037	chr1-55803931-55804037
chr1	56106782	56107094	chr1-56106782-56107094
chr1	57044609	57044710	chr1-57044609-57044710
chr1	57286660	57287112	chr1-57286660-57287112
